runname,seed,steps,tokens,acc,acc_norm,acc_norm_token,acc_norm_pmi
1p46G-gemma-commoncrawl-hi-29BT,3,0,0.0,0.45812028990000003,0.5284523296,0.45732869260000003,0.4550216637
1p46G-gemma-commoncrawl-hi-29BT,3,1000,2.097152,0.4447647796,0.46065216940000003,0.43401917900000003,0.4367625619
1p46G-gemma-commoncrawl-hi-29BT,3,10000,20.97152,0.4308579232,0.4382163905,0.4233947309,0.4301186883
1p46G-gemma-commoncrawl-hi-29BT,3,10500,22.020096,0.43055606890000003,0.43711677860000003,0.42423561060000003,0.429391774
1p46G-gemma-commoncrawl-hi-29BT,3,11000,23.068672,0.43210538200000004,0.439328323,0.423693505,0.4220394669
1p46G-gemma-commoncrawl-hi-29BT,3,11500,24.117248,0.4321947063,0.44119181090000004,0.4215374032,0.43261360600000004
1p46G-gemma-commoncrawl-hi-29BT,3,12000,25.165824,0.4329585823,0.43689192800000004,0.42650875790000004,0.432930861
1p46G-gemma-commoncrawl-hi-29BT,3,12500,26.2144,0.4311258958,0.4362112158,0.4245775067,0.4241093246
1p46G-gemma-commoncrawl-hi-29BT,3,13000,27.262976,0.43159099780000004,0.4401260806,0.427931785,0.4365284708
1p46G-gemma-commoncrawl-hi-29BT,3,13500,28.311552,0.4291114807,0.4392636399,0.4232838457,0.43363929440000004
1p46G-gemma-commoncrawl-hi-29BT,3,14000,29.360128,0.43127990310000003,0.4423468654,0.4279841475,0.4367348406
1p46G-gemma-commoncrawl-hi-29BT,3,1500,3.145728,0.4436004846,0.4496652909,0.4236113678,0.45385736870000004
1p46G-gemma-commoncrawl-hi-29BT,3,2000,4.194304,0.44943428,0.4493634366,0.4309297932,0.4481036572
1p46G-gemma-commoncrawl-hi-29BT,3,2500,5.24288,0.4371876219,0.43740631220000004,0.4199275139,0.4528994435
1p46G-gemma-commoncrawl-hi-29BT,3,3000,6.291456,0.4385890881,0.4390172283,0.4235928869,0.4433571531
1p46G-gemma-commoncrawl-hi-29BT,3,3500,7.340032,0.4384474014,0.4409977618,0.42211441710000003,0.43282613610000004
1p46G-gemma-commoncrawl-hi-29BT,3,4000,8.388608,0.43413519780000004,0.4427965667,0.4249604715,0.4344401322
1p46G-gemma-commoncrawl-hi-29BT,3,4500,9.437184,0.4392266782,0.44428735700000005,0.4286258445,0.4318661574
1p46G-gemma-commoncrawl-hi-29BT,3,500,1.048576,0.45875788,0.49706872830000004,0.46459578230000004,0.4177642251
1p46G-gemma-commoncrawl-hi-29BT,3,5000,10.48576,0.43589088070000004,0.4390049077,0.4190650732,0.4254615084
1p46G-gemma-commoncrawl-hi-29BT,3,5500,11.534336,0.4329062198,0.4383703977,0.4239594242,0.43817018830000004
1p46G-gemma-commoncrawl-hi-29BT,3,6000,12.582912,0.4321423438,0.4410316434,0.42497279200000004,0.4329801433
1p46G-gemma-commoncrawl-hi-29BT,3,6500,13.631488,0.4276853734,0.4374802357,0.40624242800000004,0.4410254831
1p46G-gemma-commoncrawl-hi-29BT,3,7000,14.680064,0.42903447710000003,0.441087086,0.4223300273,0.4418602025
1p46G-gemma-commoncrawl-hi-29BT,3,7500,15.72864,0.4313753876,0.4352440502,0.41907739380000003,0.4300108832
1p46G-gemma-commoncrawl-hi-29BT,3,8000,16.777216,0.43664551630000004,0.4432308672,0.4208043286,0.4408807162
1p46G-gemma-commoncrawl-hi-29BT,3,8500,17.825792,0.4287110618,0.43306638740000003,0.4171153412,0.4437852933
1p46G-gemma-commoncrawl-hi-29BT,3,9000,18.874368,0.4334236843,0.4430460584,0.4309472474,0.43813322660000004
1p46G-gemma-commoncrawl-hi-29BT,3,9500,19.922944,0.4279040637,0.43762500260000003,0.420579478,0.4408191133
1p46G-gemma-commoncrawl-hi-29BT,6,0,0.0,0.4584837471,0.52803651,0.4587609602,0.44619499370000004
1p46G-gemma-commoncrawl-hi-29BT,6,1000,2.097152,0.4500995914,0.4682847697,0.43497710430000003,0.4438099345
1p46G-gemma-commoncrawl-hi-29BT,6,10000,20.97152,0.4325058009,0.4399628329,0.42552311140000004,0.43967021910000004
1p46G-gemma-commoncrawl-hi-29BT,6,10500,22.020096,0.43863221010000003,0.43536109570000003,0.42024066200000004,0.4327152508
1p46G-gemma-commoncrawl-hi-29BT,6,11000,23.068672,0.4365377112,0.440578862,0.4250518491,0.4438715374
1p46G-gemma-commoncrawl-hi-29BT,6,11500,24.117248,0.4374987166,0.4404926179,0.4252027762,0.44291361220000003
1p46G-gemma-commoncrawl-hi-29BT,6,12000,25.165824,0.436257418,0.4387030535,0.4244050186,0.44092999860000004
1p46G-gemma-commoncrawl-hi-29BT,6,12500,26.2144,0.43838271830000003,0.43970718080000004,0.4256524775,0.44093307870000004
